,Dataset Link,File Title,File Description,File Format,File Link
0,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-adinelsa-octubre-2023,Consumo de Energía Eléctrica ADINELSA,Lista de consumos de energía eléctrica del periodo octubre del 2023,csv,https://www.datosabiertos.gob.pe/sites/default/files/consumo_adinelsa_202310.csv
1,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-adinelsa-octubre-2023,Diccionario de datos | Consumo Energía Eléctrica ADINELSA,Diccionario de datos del dataset de consumo de energía eléctrica ADINELSA...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/DiccionarioDatosAdinelsa_3.pdf
2,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-adinelsa-octubre-2023,Metadata | Consumo Energía Eléctrica ADINELSA,Metadata de dataset de lista de consumos de energía eléctrica ADINELSA,pdf,https://www.datosabiertos.gob.pe/sites/default/files/MetadataAdinelsa_3.pdf
3,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-adinelsa-setiembre-2023,Consumo de Energía Eléctrica ADINELSA,Lista de consumos de energía eléctrica del periodo setiembre del 2023,csv,https://www.datosabiertos.gob.pe/sites/default/files/consumo_adinelsa_202309.csv
4,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-adinelsa-setiembre-2023,Diccionario de datos | Consumo Energía Eléctrica ADINELSA,Diccionario de datos del dataset de consumo de energía eléctrica ADINELSA...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/DiccionarioDatosAdinelsa_2.pdf
5,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-adinelsa-setiembre-2023,Metadata | Consumo Energía Eléctrica ADINELSA,Metadata de dataset de lista de consumos de energía eléctrica ADINELSA,pdf,https://www.datosabiertos.gob.pe/sites/default/files/MetadataAdinelsa_2.pdf
6,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Octubre 2022,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Octubre%202022.csv
7,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Diccionario de Datos del Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC].  ,Diccionario de Datos del Consumo de Energía Eléctrica de los clientes de...,xlsx,https://www.datosabiertos.gob.pe/sites/default/files/Formato_DiccionarioDatos.v1_0.xlsx
8,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Metadatos del Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC].  ,Metadatos del Consumo de Energía Eléctrica de los clientes de Electro...,docx,https://www.datosabiertos.gob.pe/sites/default/files/Formato_Metadatos_4.docx
9,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Noviembre 2022,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Noviembre%202022.csv
10,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Diciembre 2022,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Diciembre%202022.csv
11,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Enero 2023,,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Enero%202023.csv
12,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Febrero 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Febrero%202023.csv
13,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Marzo 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Marzo%202023.csv
14,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Abril 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Abril%202023.csv
15,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Mayo 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Mayo%202023.csv
16,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Junio 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Junio%202023.csv
17,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Julio 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20julio%202023.csv
18,https://www.datosabiertos.gob.pe//dataset/consumo-de-energ%C3%ADa-el%C3%A9ctrica-de-los-clientes-de-electro-ucayali-sa,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [Electro Ucayali S.A. - ELUC] - Agosto 2023,Consumo de Energía Eléctrica de los clientes de Electro Ucayali S.A. - [...,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumo%20de%20Energ%C3%ADa%20El%C3%A9ctrica%20de%20los%20clientes%20de%20Electro%20Ucayali%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20Agosto%202023.csv
19,https://www.datosabiertos.gob.pe//dataset/gastos-de-uso-de-veh%C3%ADculos-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,METADATOS DE GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro Ucayali S.A. - ELUC],METADATOS DE GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A...,docx,https://www.datosabiertos.gob.pe/sites/default/files/METADATOS%20DE%20GASTOS%20DE%20USO%20DE%20VEH%C3%8DCULOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D.docx
20,https://www.datosabiertos.gob.pe//dataset/gastos-de-uso-de-veh%C3%ADculos-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,DICCIONARIO DE DATOS DE GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro Ucayali S.A. - ELUC],DICCIONARIO DE DATOS DE GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO...,xlsx,https://www.datosabiertos.gob.pe/sites/default/files/DICCIONARIO%20DE%20DATOS%20DE%20GASTOS%20DE%20USO%20DE%20VEH%C3%8DCULOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D.xlsx
21,https://www.datosabiertos.gob.pe//dataset/gastos-de-uso-de-veh%C3%ADculos-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro Ucayali S.A. - ELUC] - I TRIMESTRE,GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro...,csv,https://www.datosabiertos.gob.pe/sites/default/files/GASTOS%20DE%20USO%20DE%20VEH%C3%8DCULOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20I%20TRIMESTRE_0.csv
22,https://www.datosabiertos.gob.pe//dataset/gastos-de-uso-de-veh%C3%ADculos-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro Ucayali S.A. - ELUC] - II TRIMESTRE,GASTOS DE USO DE VEHÍCULOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro...,csv,https://www.datosabiertos.gob.pe/sites/default/files/GASTOS%20DE%20USO%20DE%20VEH%C3%8DCULOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%5BElectro%20Ucayali%20S.A.%20-%20ELUC%5D%20-%20II%20TRIMESTRE.csv
23,https://www.datosabiertos.gob.pe//dataset/ordenes-de-compra-y-servicios-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro Ucayali S.A. - ELUC] - I TRIMESTRE 2023,ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro...,csv,https://www.datosabiertos.gob.pe/sites/default/files/ORDENES%20DE%20COMPRA%20Y%20SERVICIOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%28ELECTRO%20UCAYALI%20S.A.%20-%20ELUC%29%20-%20I%20TRIMESTRE%202023_0.csv
24,https://www.datosabiertos.gob.pe//dataset/ordenes-de-compra-y-servicios-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,DICCIONARIO DE DATOS DE ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [ELECTRO UCAYALI S.A. - ELUC],DICCIONARIO DE DATOS DE ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO...,xlsx,https://www.datosabiertos.gob.pe/sites/default/files/DICCIONARIO%20DE%20DATOS%20DE%20ORDENES%20DE%20COMPRA%20Y%20SERVICIOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%5BELECTRO%20UCAYALI%20S.A.%20-%20ELUC%5D.xlsx
25,https://www.datosabiertos.gob.pe//dataset/ordenes-de-compra-y-servicios-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,METADATOS DE ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [ELECTRO UCAYALI S.A. - ELUC],METADATOS DE ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A...,docx,https://www.datosabiertos.gob.pe/sites/default/files/METADATOS%20DE%20ORDENES%20DE%20COMPRA%20Y%20SERVICIOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%5BELECTRO%20UCAYALI%20S.A.%20-%20ELUC%5D.docx
26,https://www.datosabiertos.gob.pe//dataset/ordenes-de-compra-y-servicios-de-la-empresa-electro-ucayali-sa-electro-ucayali-sa-eluc,ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro Ucayali S.A. - ELUC] - II TRIMESTRE 2023,ORDENES DE COMPRA Y SERVICIOS DE LA EMPRESA ELECTRO UCAYALI S.A. - [Electro...,csv,https://www.datosabiertos.gob.pe/sites/default/files/ORDENES%20DE%20COMPRA%20Y%20SERVICIOS%20DE%20LA%20EMPRESA%20ELECTRO%20UCAYALI%20S.A.%20-%20%28ELECTRO%20UCAYALI%20S.A.%20-%20ELUC%29%20-%20II%20TRIMESTRE%202023_0.csv
27,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE DISTRIBUIDORES A GRANEL DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Distribuidores%20a%20Granel%20de%20GLP.csv
28,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE DISTRIBUIDORES EN CILINDROS DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Distribuidores%20en%20Cilindros%20de%20GLP.csv
29,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE MEDIOS DE TRANSPORTE ACUÁTICO (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Medios%20de%20Transporte%20Acu%C3%A1tico.csv
30,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE TRANSPORTE GLP A GRANEL (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Transporte%20GLP%20a%20Granel.csv
31,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE TRANSPORTE GLP EN CILINDROS (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Transporte%20GLP%20en%20Cilindros.csv
32,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE TRANSPORTE TERRESTRE DE PETRÓLEO CRUDO (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Transporte%20Terrestre%20de%20Petr%C3%B3leo%20Crudo.csv
33,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE TRANSPORTISTAS DE COMBUSTIBLES LÍQUIDOS Y OPDH EN VAGONES (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Transportistas%20de%20Combustibles%20L%C3%ADquidos%20y%20OPDH%20en%20vagones.csv
34,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE TRANSPORTISTAS DE COMBUSTIBLES LÍQUIDOS Y OPDH EN CAMIONES (Actualizado al 12 DE SETIEMBRE DE 2023),Medios de Transporte y Distribuidores,csv,https://www.datosabiertos.gob.pe/sites/default/files/Transportistas%20de%20Combustibles%20L%C3%ADquidos%20y%20OPDH%20en%20camiones.csv
35,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE CDCL Y OPDH CON INSTALACIONES FIJAS (Actualizado al 12 DE SETIEMBRE DE 2023),Consumidores Directos de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/CDCL%20y%20OPDH%20con%20Instalaciones%20Fijas_0.csv
36,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE CDCL Y OPDH CON INSTALACIONES MÓVILES (Actualizado al 12 DE SETIEMBRE DE 2023),Consumidores Directos de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/CDCL%20y%20OPDH%20con%20Instalaciones%20M%C3%B3viles_0.csv
37,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE CONSUMIDORES MENORES (Actualizado al 12 DE SETIEMBRE DE 2023),Consumidores Directos de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumidores%20Menores.csv
38,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON ESTABLECIMIENTO DE VENTA DE GNV (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/EESS%20con%20GNV_0.csv
39,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON GASOCENTRO DE GLP Y ESTABLECIMIENTO DE VENTA DE GNV (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/EESS%20con%20GLP%20y%20GNV_0.csv
40,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON GASOCENTRO DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/Estaciones%20de%20Servicio%20con%20Gasocentro%20de%20GLP.csv
41,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE GASOCENTROS (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/Gasocentros_0.csv
42,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON GASOCENTRO DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/Estaciones%20de%20Servicio%20con%20Gasocentro%20de%20GLP.csv
43,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE GRIFOS FLOTANTES (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/Grifos%20Flotantes.csv
44,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE GRIFOS RURALES CON ALMACENAMIENTO EN CILINDROS (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/Grifos%20Rurales%20con%20almacenamiento%20en%20Cilindros.csv
45,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE GRIFOS Y ESTACIONES DE SERVICIOS (Actualizado al 12 DE SETIEMBRE DE 2023),Establecimientos de Venta al Público de Combustibles Líquidos y GLP,csv,https://www.datosabiertos.gob.pe/sites/default/files/Grifos%20y%20Estaciones%20de%20Servicios.csv
46,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE COMERCIALIZADORES DE COMBUSTIBLE DE AVIACIÓN (Actualizado al 12 DE SETIEMBRE DE 2023),Distribuidores y Comercializadores de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/Comercializadores%20de%20Combustible%20de%20Aviaci%C3%B3n.csv
47,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE COMERCIALIZADORES DE COMBUSTIBLE DE EMBARCACIÓN (Actualizado al 12 DE SETIEMBRE DE 2023),Distribuidores y Comercializadores de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/Comercializadores%20de%20Combustible%20de%20Embarcaci%C3%B3n.csv
48,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE DISTRIBUIDORES MAYORISTAS COMBUSTIBLES LÍQUIDOS (Actualizado al 12 DE SETIEMBRE DE 2023),Distribuidores y Comercializadores de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/Distribuidores%20Mayoristas%20Combustibles%20L%C3%ADquidos.csv
49,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE DISTRIBUIDORES MAYORISTAS OPDH (Actualizado al 12 DE SETIEMBRE DE 2023),Distribuidores y Comercializadores de Combustibles Líquidos y OPDH,csv,https://www.datosabiertos.gob.pe/sites/default/files/Distribuidores%20Mayoristas%20OPDH.csv
50,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE CONSUMIDOR DIRECTO DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Gas licuado de Petróleo (GLP),csv,https://www.datosabiertos.gob.pe/sites/default/files/Consumidor%20Directo%20de%20GLP.csv
51,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE IMPORTADOR DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Gas licuado de Petróleo (GLP),csv,https://www.datosabiertos.gob.pe/sites/default/files/Importador%20de%20GLP.csv
52,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE LOCALES DE VENTA DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Gas licuado de Petróleo (GLP),csv,https://www.datosabiertos.gob.pe/sites/default/files/Locales%20de%20Venta%20de%20GLP.csv
53,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE PLANTA DE ABASTECIMIENTO GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Gas licuado de Petróleo (GLP),csv,https://www.datosabiertos.gob.pe/sites/default/files/Planta%20de%20Abastecimiento%20GLP.csv
54,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE PLANTA ENVASADORA GLP (Actualizado al 12 DE SETIEMBRE DE 2023),Gas licuado de Petróleo (GLP),csv,https://www.datosabiertos.gob.pe/sites/default/files/Planta%20Envasadora%20GLP.csv
55,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-setiembre-2023-osinergmin,REGISTROS HÁBILES DE REDES DE DISTRIBUCIÓN DE GLP (Actualizado al 12 DE SETIEMBRE DE 2023) ,Gas licuado de Petróleo (GLP),csv,https://www.datosabiertos.gob.pe/sites/default/files/Redes%20de%20Distribuci%C3%B3n%20de%20GLP.csv
